S860;S840;S844;S848;S830a;S830b;S830c;S890;D802_806sb;D802_806rb;D802_806sc;D802_806rc;D808_810sb;D808_810rb;D818_820sa;D818_820ra;D820_822sa;D820_822ra;D816_824sb;D816_824rb;D824_826sb;D824_826rb;D824_828sc;D824_828rc;D828_830sa;D828_830ra;D854_856sb;D854_856rb;D832_858sa;D832_858ra;D832_858sb;D832_858rb;D832_858sc;D832_858rc;D858_864sb;D858_864rb;D858_834sa;D858_834ra;D858_834sb;D858_834rb;D858_834sc;D858_834rc;D834_860sa;D834_860ra;D834_860sb;D834_860rb;D834_860sc;D834_860rc;D860_836sa;D860_836ra;D860_836sb;D860_836rb;D860_836sc;D860_836rc;D836_840sa;D836_840ra;D836_840sb;D836_840rb;D862_838sb;D862_838rb;D842_844sa;D842_844ra;D844_846sb;D844_846rb;D844_846sc;D844_846rc;D846_848sb;D846_848rb
9016.212011;6003.423664;21204.59064;13848.256;16171.77974;3993.254167;4654.276791;3856.718897;3063.416103;6255.172362;4670.082322;11001.32582;6872.271011;7090.289321;5994.626593;10073.40324;6370.489213;5899.420636;32132.31978;2719.28455;4602.686642;7852.992067;278.7877571;14268.96867;5203.883887;2933.434049;10523.34903;7707.871845;34999.17999;12745.64885;8117.995452;17416.41954;3732.265728;28270.07803;1051.562886;31708.749;58359.68683;5858.437673;35329.36132;10979.23514;8994.477463;9936.849364;16235.64375;9476.06448;10175.50159;3893.995969;11598.22176;27515.63599;307.6629658;18989.45488;7483.293241;4238.18187;10511.77425;11217.55487;9095.294313;24502.53551;22688.0291;28612.91279;2981.415304;6790.071374;9098.561652;24853.0323;11244.96419;3700.074745;6522.237987;4692.929057;25281.70756;11720.88651
8908;5904;20960;14028;16024;3960;4636;3832;3040;6276;4776;10704;6740;7060;5976;10020;6289;5824;31872;2724;4624;7880;276;14372;5192;2924;10484;7620;34772;12772;8144;17440;3784;28380;1056;31600;58416;5820;35242;10968;8984;10024;16220;9464;9696;3900;11708;27720;304;18876;7528;4128;10316;11192;9028;24455;22644;28576;3012;6796;9068;24416;11292;3704;6428;4652;25112;11584
8766.695331;5820.038164;20787.57824;14166.46152;15895.48295;3916.773746;4619.220697;3798.718706;3016.251527;6293.993523;4875.256675;10440.65708;6645.103168;7020.883986;5921.010459;9959.006198;6212.518615;5753.20533;31667.87699;2720.699456;4642.03045;7918.939834;274.0272234;14468.16233;5175.762741;2912.678108;10427.0988;7524.154475;34542.50838;12790.8876;8144.257935;17439.6963;3836.748471;28420.11478;1061.273455;31490.4687;58469.95046;5780.453903;35202.35301;10902.91534;8955.738517;10032.17002;16163.01737;9432.741213;9277.809533;3905.870849;11811.53836;27953.41019;300.1983168;18751.08029;7529.535048;3993.783563;10156.6892;11130.3208;8959.3292;24378.4782;22573.13961;28523.70537;3038.096095;6803.681258;9019.979131;23932.07201;11286.35002;3712.17628;6331.448561;4602.994446;24944.99674;11451.14373
8595.896156;5750.201489;20682.03446;14264.99202;15785.51138;3864.367374;4603.780964;3758.231987;2992.837692;6310.089067;4967.214937;10210.45766;6584.529012;6974.180739;5832.427576;9891.688621;6141.545015;5687.500127;31518.8838;2710.064348;4656.916404;7969.527512;272.8360444;14557.06237;5155.685564;2899.713427;10355.04449;7422.076692;34310.79539;12802.27944;8120.068471;17416.74721;3889.78217;28395.17461;1067.487213;31380.05993;58520.52908;5740.207869;35206.1188;10788.85887;8912.318524;9968.371546;16068.27243;9383.303003;8921.42372;3911.611361;11907.57142;28209.77098;296.2929441;18616.07515;7491.576384;3838.509499;10032.26323;11038.58152;8888.902213;24277.59573;22479.73015;28457.04748;3059.728319;6813.175117;8956.118838;23408.75225;11231.89065;3723.982476;6233.432079;4547.374708;24780.72439;11323.62497
8400.271691;5692.301594;20635.06129;14326.25487;15692.61822;3803.915625;4589.441318;3712.411907;2970.666383;6325.520447;5051.403321;10011.13818;6553.661204;6921.532896;5714.682437;9819.477827;6076.371294;5627.155875;31420.15277;2693.104868;4668.982509;8031.123208;272.3462958;14638.76187;5132.40748;2885.436333;10271.09112;7315.621751;34076.658;12806.41233;8073.495583;17373.1007;3942.193019;28312.24113;1074.75153;31268.7014;58566.84087;5699.680985;35247.18827;10632.78073;8857.317089;9842.894999;15941.10974;9317.297945;8624.898318;3917.233893;11994.69912;28481.64726;292.3364371;18472.60384;7419.477444;3665.976264;9939.413855;10924.55687;8816.249724;24158.275;22369.25415;28377.5836;3077.040111;6824.443022;8878.633301;22854.51336;11134.42789;3738.575103;6134.68484;4487.298089;24618.86273;11202.46439
8184.491152;5644.150093;20638.35132;14352.91343;15615.33639;3736.553235;4575.962274;3663.130529;2950.645493;6341.521475;5127.350361;9840.435064;6547.883419;6864.583093;5572.206127;9743.804371;6017.289549;5572.444061;31366.81625;2670.831209;4678.553416;8103.087096;272.4778103;14713.32261;5106.5675;2870.177203;10178.49275;7206.64475;33839.89316;12803.52305;8006.603243;17310.70471;3993.072937;28178.37599;1083.176662;31156.3208;58607.99087;5659.292338;35319.45233;10441.63103;8794.311279;9666.030801;15786.87389;9236.338613;8386.289078;3922.750803;12071.52145;28761.60395;288.3813511;18322.28564;7318.591667;3479.982313;9874.83285;10796.02157;8740.902419;24026.43842;22247.19418;28286.87103;3090.174912;6837.446421;8789.736704;22277.828;10999.76776;3755.110677;6035.941135;4424.921891;24459.09155;11088.68267
7953.223754;5603.558605;20683.59718;14347.6311;15552.19881;3663.414945;4563.104347;3612.259917;2933.682912;6359.325963;5194.584593;9696.08474;6562.579331;6804.973967;5409.429732;9666.098812;5964.591875;5523.636171;31354.00656;2644.253562;4685.953773;8184.779348;273.1504206;14780.80637;5078.804637;2854.266412;10080.50343;7097.000788;33600.29784;12793.84839;7921.455424;17231.50722;4041.513847;28000.64083;1092.872863;31042.84584;58643.0841;5619.461016;35416.80189;10222.35992;8726.878162;9448.069373;15610.90946;9142.037581;8203.651757;3928.174448;12136.63834;29042.20597;284.4802414;18166.7398;7194.27249;3284.326102;9835.211982;10660.75035;8662.390982;23888.0084;22119.03277;28186.46702;3099.276161;6852.146758;8691.643227;21687.16882;10833.71628;3772.745714;5937.93525;4362.403418;24301.09064;10983.30048
7711.138714;5568.338744;20762.49146;14313.07123;15501.73841;3585.635492;4550.628053;3561.672136;2920.686529;6380.167724;5252.634549;9575.823643;6593.132613;6744.348155;5230.784339;9587.791705;5918.570366;5481.003691;31376.85605;2614.382119;4691.508231;8275.560137;274.2839596;14841.27492;5049.757903;2838.034338;9980.377214;6988.544963;33357.66901;12777.62515;7820.1161;17137.45617;4086.607668;27786.0973;1103.950391;30928.20421;58671.22559;5580.606108;35533.12786;9981.917531;8658.594806;9199.301134;15418.56102;9036.007422;8075.042109;3933.517186;12188.64977;29316.01823;280.6856632;18007.5856;7051.873351;3082.806087;9817.24302;10526.51791;8580.246098;23748.90736;21990.25247;28077.92887;3104.487297;6868.505482;8586.567052;21091.00847;10642.07945;3790.636729;5841.401474;4301.89997;24144.53979;10887.33848
7462.905246;5536.302128;20866.72679;14251.8972;15462.4881;3504.349616;4538.293909;3513.239249;2912.564237;6405.280572;5301.028766;9477.388202;6634.92694;6684.348293;5040.701032;9510.313608;5879.517119;5444.818106;31430.49705;2582.227072;4695.541439;8374.789637;275.7982598;14894.79003;5020.066309;2821.811357;9881.368159;6883.132374;33111.80361;12755.09011;7704.649243;17030.49952;4127.446321;27541.80704;1116.519501;30812.32362;58691.52037;5543.146701;35662.32115;9727.253986;8593.038278;8930.016507;15215.17315;8919.860711;7998.515887;3938.791374;12226.15569;29575.60564;277.0501718;17846.44229;6896.747687;2879.220725;9817.617732;10401.09898;8493.998451;23615.05771;21866.33583;27962.81386;3105.951761;6886.484037;8476.72236;20497.81959;10430.6633;3807.940239;5747.074097;4245.568851;23989.11879;10801.81735
7213.192566;5505.260374;20987.99576;14166.77239;15432.98082;3420.692054;4525.862429;3468.83332;2910.223925;6435.898319;5339.295777;9398.514848;6683.345984;6626.617018;4843.610898;9435.095077;5847.724229;5415.350904;31510.0619;2548.798613;4698.378045;8481.828021;277.6131542;14941.41348;4990.368866;2805.927845;9786.730317;6782.61812;32862.49863;12726.48006;7577.118827;16912.58524;4163.121728;27274.83169;1130.690448;30695.13176;58703.07346;5507.501882;35798.27267;9465.319422;8533.785647;8650.505912;15006.09043;8795.210021;7972.128847;3944.00937;12247.75607;29813.53311;273.6263226;17684.92914;6734.248936;2677.36847;9833.027888;10292.26828;8403.178726;23492.38186;21752.76539;27842.67926;3103.812991;6906.043871;8364.323333;19916.07485;10205.27384;3823.812759;5655.687405;4195.567362;23834.50742;10727.75776
6966.669891;5473.025097;21117.991;14060.36016;15411.74949;3335.797547;4513.094129;3430.326412;2914.573484;6473.254778;5366.964117;9336.940013;6733.77342;6572.796967;4643.945023;9363.56667;5823.483791;5392.873569;31610.68294;2515.106934;4700.342699;8596.035462;279.6484754;14981.20704;4961.304587;2790.714178;9699.717745;6688.857299;32609.55101;12692.0318;7439.588825;16785.66129;4192.725808;26992.2329;1146.573488;30576.55633;58704.98988;5474.090739;35934.87332;9203.06397;8484.413979;8371.05977;14796.65743;8663.667926;7993.936741;3949.183532;12252.05085;30022.36557;270.4666707;17524.66543;6569.730536;2481.047779;9860.165257;10207.80052;8307.317609;23386.80223;21655.02371;27719.08234;3098.214427;6927.14643;8251.584152;19354.24689;9971.717073;3837.410804;5567.975688;4154.052807;23680.38549;10666.18038
6728.006435;5437.407915;21248.4051;13935.32389;15397.32702;3250.800832;4499.749526;3399.59059;2926.520804;6518.583762;5383.56232;9290.400126;6781.592922;6524.530775;4446.134491;9297.158943;5807.087901;5377.657588;31727.4925;2482.162228;4701.760051;8716.772132;281.8240562;15014.23248;4933.512483;2776.500732;9623.584495;6603.70501;32352.75773;12651.98212;7294.12321;16651.67561;4215.350482;26701.07232;1164.278876;30456.52503;58696.37467;5443.332361;36066.01402;8947.437762;8448.500343;8101.968501;14592.21873;8526.847001;8061.995326;3954.326216;12237.64001;30194.66791;267.6237715;17367.27041;6408.545924;2294.057108;9895.721607;10155.47042;8205.945783;23304.24122;21578.59332;27593.5804;3089.29951;6949.75316;8140.718998;18820.80836;9735.799024;3847.890891;5484.673234;4123.182487;23526.43276;10618.10587
6501.871414;5396.220444;21370.93068;13794.32696;15388.24634;3166.836648;4485.589134;3378.497918;2946.973777;6573.119083;5388.618922;9256.631619;6822.188164;6483.461081;4254.61039;9237.302453;5798.828653;5369.974447;31855.62292;2450.974686;4702.95475;8843.398207;284.0597293;15040.55157;4907.631566;2763.617884;9561.584623;6529.016352;32091.91574;12606.5678;7142.785956;16512.57617;4230.087672;26408.41158;1183.91687;30334.96556;58676.33285;5415.645834;36185.58567;8705.390931;8429.621806;7853.522528;14398.11892;8386.359819;8174.360355;3959.449781;12203.12351;30323.00507;265.1501802;17214.36334;6256.048537;2120.194912;9936.388709;10143.0527;8098.593934;23250.62125;21528.95678;27467.73071;3077.211678;6973.825508;8033.942054;18324.23192;9503.325705;3854.409536;5406.514331;4105.113704;23372.32905;10584.55492
6292.934045;5347.274301;21477.26035;13640.03273;15383.04038;3085.039735;4470.37347;3368.920459;2976.840292;6638.094554;5381.662456;9233.370922;6850.942818;6451.230519;4073.803804;9185.427757;5798.998144;5370.095632;31990.20655;2422.5545;4704.251444;8975.273857;286.2753275;15060.2261;4884.300847;2752.396011;9516.972183;6466.646423;31826.82201;12556.02564;6987.641034;16370.31094;4236.029298;26121.31234;1205.597723;30211.80563;58643.96944;5391.450247;36287.47918;8483.873606;8431.355435;7636.01227;14219.70256;8243.818954;8329.087583;3964.566585;12147.10129;30399.94194;263.0984522;17067.56351;6117.591814;1963.259648;9978.858329;10178.32208;7984.792747;23231.86473;21511.59663;27343.09054;3062.094372;6999.324919;7933.467501;17872.99021;9280.103129;3856.123253;5334.233268;4102.003762;23217.75412;10566.54818
6105.863542;5288.381101;21559.08672;13475.10458;15380.24205;3006.54483;4453.863049;3372.730277;3017.02824;6714.743989;5362.221458;9218.354466;6863.24056;6429.481727;3908.14582;9142.965411;5807.888468;5378.292628;32126.37571;2397.911863;4705.974785;9111.759258;288.3906835;15073.31783;4864.159339;2743.165488;9493.00123;6418.450322;31557.2735;12500.59242;6830.752419;16226.82786;4232.267281;25846.83623;1229.431692;30086.97292;58598.38948;5371.164687;36365.58547;8289.835922;8457.278299;7459.728149;14062.31423;8100.836979;8524.232763;3969.688984;12068.17333;30418.04344;261.5211426;16928.49016;5998.529191;1827.04977;10019.82224;10269.05328;7864.072905;23253.89407;21531.99542;27221.21718;3044.09103;7026.212841;7841.50952;17475.55588;9071.93731;3852.188559;5268.564333;4116.009962;23062.38778;10565.10634
5945.329122;5217.352462;21608.1024;13302.20588;15378.38428;2932.486672;4435.818387;3391.799436;3068.445513;6804.3012;5329.824461;9209.318682;6854.465063;6419.857342;3762.067524;9111.345973;5825.791722;5394.836922;32259.26275;2378.056965;4708.44942;9252.214581;290.3256301;15079.88854;4847.846052;2736.256693;9492.925817;6386.283149;31283.06718;12440.50495;6674.184083;16084.07489;4217.893541;25592.0449;1255.529032;29960.39515;58538.69799;5355.208242;36413.79544;8130.228009;8510.967464;7334.960585;13931.29852;7959.02647;8757.851651;3974.829337;11964.93958;30369.87449;260.4708068;16798.76257;5904.214108;1715.363736;10055.97221;10423.02101;7735.965095;23322.63169;21595.63569;27103.66791;3023.345093;7054.450719;7760.282292;17140.4016;8884.634262;3841.761969;5210.241814;4149.289608;22905.90981;10581.25005
5816;5132;21616;13124;15376;2864;4416;3428;3132;6908;5284;9204;6820;6424;3640;9092;5853;5420;32384;2364;4712;9396;292;15080;4836;2732;9520;6372;31004;12376;6520;15944;4192;25364;1284;29832;58464;5344;36426;8012;8596;7272;13832;7820;9028;3980;11836;30248;260;16680;5840;1632;10084;10648;7600;23444;21708;26992;3000;7084;7692;16876;8724;3824;5160;4204;22748;10616
5721.178943;5030.862812;21576.44686;12943.04094;15371.96481;2801.969212;4394.334617;3482.572394;3208.128141;7026.666656;5224.610613;9200.481209;6756.62129;6442.933914;3545.253323;9085.88178;5889.486775;5453.758145;32496.65519;2356.467951;4716.870837;9542.239448;293.3527867;15073.7707;4829.032369;2730.608733;9576.288848;6376.761071;30720.42104;12307.52671;6370.861224;15808.29015;4154.081622;25168.24293;1315.169703;29702.25005;58373.93678;5337.831451;36398.16288;7940.129209;8714.72361;7277.927951;13768.35794;7685.137479;9331.915292;3985.198635;11681.22472;30047.84611;260.1653608;16573.35254;5809.703938;1579.60645;10101.39023;10948.89478;7456.078523;23621.36335;21872.20274;26887.53675;2974.288238;7114.742015;7638.144735;16688.14827;8594.562069;3798.209757;5118.356476;4281.797313;22588.74531;10669.67994
5658.70292;4915.389917;21491.00927;12761.4452;15366.52505;2746.277342;4371.413824;3554.230489;3295.380568;7159.497255;5152.854847;9198.230524;6666.673831;6475.209607;3476.653513;9092.040529;5933.951028;5494.906826;32597.03757;2355.054968;4722.984902;9689.111898;294.3996264;15061.54603;4826.443053;2731.827996;9659.101497;6398.946937;30434.88782;12236.38359;6231.817134;15677.58832;4105.245546;25004.23412;1350.222658;29573.74732;58270.29458;5336.483698;36334.53907;7911.701682;8864.568551;7346.99054;13738.69041;7554.888167;9663.561911;3990.364118;11505.56455;29776.28386;261.0398609;16478.09359;5810.997517;1556.228698;10108.79888;11319.1292;7305.582438;23847.85386;22081.88576;26790.66552;2946.798487;7146.237629;7597.270233;16571.94174;8495.734143;3764.300712;5084.962014;4382.333202;22429.8614;10739.82603
5625.042454;4787.757814;21363.22826;12581.21989;15360.26974;2696.557083;4347.99542;3641.056516;3391.836465;7305.280338;5070.265253;9197.062518;6553.894763;6518.759175;3431.90558;9109.049197;5984.773119;5541.946311;32685.89181;2359.071994;4730.184829;9834.560081;295.1753162;15043.72807;4827.50412;2735.285842;9764.558095;6436.24327;30150.50997;12164.08146;6108.514191;15552.2765;4047.001959;24869.91377;1390.558234;29449.62873;58155.39592;5339.610245;36241.45641;7921.830648;9041.735714;7470.225006;13739.91016;7429.468658;10016.08597;3995.420628;11315.24046;29443.04554;262.700555;16393.02736;5840.015965;1558.761786;10107.67476;11749.25691;7150.263737;24114.0456;22328.32273;26701.53969;2918.208471;7177.967596;7567.198139;16519.80023;8425.651428;3722.332926;5059.250683;4504.758194;22273.47111;10823.27751
5616.668065;4650.143001;21196.64483;12404.37212;15353.78793;2652.441129;4324.837206;3741.132708;3495.575012;7462.804446;4978.374383;9196.791765;6422.021228;6571.514716;3408.714533;9135.48073;6040.333405;5593.376866;32763.96255;2367.829971;4738.313252;9976.526729;295.714653;15020.71892;4831.48764;2740.61032;9888.778793;6486.335741;29870.39712;12092.13118;6006.598856;15432.73668;3980.861043;24763.22207;1437.5758;29333.03117;58031.5633;5346.864597;36125.24271;7965.629336;9242.425993;7638.668588;13768.92996;7309.095549;10382.63359;4000.292343;11116.47342;29057.86342;265.2244981;16316.95807;5892.89451;1584.100758;10099.4667;12229.83159;6991.874409;24410.51262;22602.78737;26620.31264;2889.195918;7209.412665;7545.7501;16524.14362;8382.449128;3672.366459;5040.656552;4648.222818;22121.69726;10916.87362
5630.050276;4504.721979;20994.80001;12232.90902;15347.66863;2613.562173;4302.69698;3852.541296;3604.675392;7630.858119;4878.714785;9197.232837;6274.790367;6631.40833;3404.78538;9169.908079;6099.012245;5647.69876;32831.99444;2380.639842;4747.212805;10112.95458;296.0524338;14992.92069;4837.665682;2747.429483;10027.88374;6546.910021;29597.65891;12022.04358;5931.717589;15319.35086;3908.332983;24682.09921;1492.674727;29227.09155;57901.11923;5357.900258;35992.22579;8038.210974;9462.84028;7843.358526;13822.66257;7193.985434;10756.35087;4004.903443;10915.48441;28630.46977;268.688745;16248.68994;5965.768379;1629.140655;10085.62351;12751.40689;6832.166447;24727.82898;22896.55336;26547.13773;2860.438552;7240.053587;7530.747761;16577.39174;8364.262449;3614.461374;5028.61369;4811.877598;21976.66268;11017.4536
5661.659606;4353.671245;20761.23483;12068.8377;15342.50088;2579.552907;4282.332542;3973.364513;3717.216786;7808.229899;4772.819012;9198.200307;6115.939323;6696.372114;3417.82313;9210.90419;6159.189997;5703.412258;32890.73214;2396.812549;4756.726123;10241.78635;296.2234556;14960.73547;4845.310315;2755.371381;10177.99309;6615.651781;29335.40495;11955.3295;5889.516851;15212.50102;3830.927964;24624.4854;1557.254382;29134.94676;57766.38621;5372.370735;35848.73347;8134.688793;9699.179468;8075.332057;13898.02074;7084.35491;11130.38392;4009.178107;10718.4944;28170.59687;273.1703506;16187.02718;6054.772801;1690.776522;10067.59401;13304.53647;6672.891841;25056.56875;23200.89439;26482.16836;2832.614101;7269.371114;7520.012768;16671.96444;8369.226596;3548.677731;5022.556165;4994.873063;21840.49021;11121.8567
5707.966578;4199.1673;20499.49029;11914.16527;15338.87369;2550.046026;4264.501692;4101.68459;3831.278377;7993.708328;4662.219614;9199.508748;5949.205236;6764.338166;3445.532793;9257.042013;6219.247021;5759.017627;32940.9203;2415.659034;4766.695838;10360.96479;296.2625154;14924.56536;4853.693608;2764.064066;10335.22699;6690.246693;29086.74488;11893.49978;5885.643102;15112.56915;3750.156169;24588.32083;1632.714135;29059.7337;57629.68676;5389.929532;35701.09357;8250.176019;9947.644449;8325.626422;13991.91723;6980.420571;11497.87887;4013.040514;10531.72436;27687.977;278.7463699;16130.77401;6156.043002;1765.9034;10046.82703;13879.774;6515.802583;25387.30599;23507.08416;26425.55789;2806.400291;7296.845997;7511.366768;16800.28157;8395.476775;3475.075593;5021.918047;5196.35974;21715.30268;11226.92216
5765.441713;4043.386642;20213.10744;11770.89885;15337.37611;2524.674223;4249.96223;4235.583758;3944.939346;8186.081945;4548.449141;9200.972734;5778.325249;6833.238584;3485.619377;9306.894495;6277.563674;5813.015135;32983.30355;2436.490239;4776.964586;10468.43262;296.2044102;14884.81245;4862.08763;2773.135589;10495.70559;6768.380428;28854.78833;11838.06527;5925.742803;15019.93724;3667.527782;24571.54568;1720.453356;29004.58929;57493.34336;5410.230153;35555.63391;8379.785883;10204.43612;8585.278859;14101.26481;6882.399013;11851.98182;4016.414842;10361.39527;27192.34242;285.4938577;16078.73465;6265.71421;1851.416334;10024.77138;14467.67315;6362.650665;25710.61475;23806.39636;26377.45971;2782.474847;7321.958987;7502.631406;16954.76298;8441.148192;3393.71502;5026.133404;5415.488155;21603.22292;11329.48923
5830.555532;3888.50577;19905.62727;11641.04556;15338.59714;2503.07019;4239.471954;4373.144251;4056.278875;8384.139292;4433.040144;9202.406837;5607.036502;6901.005466;3535.78789;9359.034585;6332.520316;5863.905049;33018.62657;2458.617106;4787.375001;10562.13258;296.0839369;14841.87885;4869.76445;2782.214;10655.54904;6847.738657;28642.64493;11790.5368;6015.462415;14934.98729;3584.552989;24572.10016;1821.871413;28972.65041;57359.67855;5432.926104;35418.68232;8518.631613;10465.75536;8845.326606;14222.97623;6790.506832;12185.83889;4019.225272;10213.7281;26693.42543;293.4898688;16029.71331;6379.921654;1944.210364;10002.87588;15058.78757;6215.188077;26017.06911;24090.10468;26338.02718;2761.515496;7344.190835;7491.628328;17127.82852;8504.376051;3304.656074;5034.636305;5651.408835;21506.37376;11426.39714
5899.778556;3736.701184;19580.59082;11526.61251;15343.12583;2484.866621;4233.788665;4512.4483;4163.376146;8586.66891;4317.525174;9203.625629;5439.076137;6965.570911;3593.743343;9412.035232;6382.497305;5910.187635;33047.63399;2481.350579;4797.769717;10640.0074;295.9358926;14796.16664;4875.996137;2790.927351;10810.87749;6926.007051;28453.42431;11752.42522;6160.448397;14858.10128;3502.741973;24587.92445;1938.367676;28967.05398;57231.0148;5457.670889;35296.5666;8661.826439;10727.80308;9096.806903;14353.96425;6704.960622;12492.59618;4021.395982;10094.94383;26200.95828;302.8114582;15982.51422;6494.80056;2041.180536;9982.589354;15643.67093;6075.166811;26297.24311;24349.48281;26307.41369;2744.199964;7363.022292;7476.17918;17311.89804;8583.295558;3207.958817;5046.86082;5903.272307;21426.87803;11514.48514
5969.581306;3590.149382;19241.5391;11429.60682;15351.5512;2469.696209;4233.670161;4651.578137;4264.310341;8792.45934;4203.436781;9204.443685;5278.181296;7024.867016;3657.190743;9464.469383;6425.874999;5950.363161;33071.07047;2504.001599;4807.991367;10699.99981;295.7950743;14748.07793;4880.054761;2798.903694;10957.81109;7000.871283;28290.23611;11725.24136;6366.347212;14789.6612;3423.604919;24616.95876;2071.341514;28990.93689;57109.67465;5484.118013;35195.6146;8804.483588;10986.78017;9330.756989;14491.14164;6625.976981;12765.39981;4022.851151;10011.26343;25724.67327;313.5356808;15935.94158;6606.486157;2139.22189;9965.360621;16212.87689;5944.338858;26541.71082;24575.80446;26285.77262;2731.205976;7377.934109;7454.105608;17499.39138;8676.041918;3103.683309;5062.241016;6170.229099;21366.85857;11590.59247
6036.434305;3451.026863;18892.01314;11352.03561;15364.46227;2457.191648;4239.874244;4788.615993;4357.160642;9000.299123;4092.307517;9204.675577;5128.08912;7076.825879;3723.8351;9514.909987;6461.033757;5982.931894;33089.68066;2525.881109;4817.882586;10740.05254;295.6962789;14698.01481;4881.21239;2805.771079;11092.46999;7070.017022;28156.18994;11710.49607;6638.805319;14730.04904;3348.65201;24657.14328;2222.192296;29047.43605;56997.98059;5511.920981;35122.15411;8941.71629;11238.88751;9538.214103;14631.42115;6553.772502;12997.3959;4023.514958;9968.907875;25274.30266;325.7395914;15888.79963;6711.113671;2235.229471;9952.638499;16756.95911;5824.456209;26741.04631;24760.34331;26273.25733;2723.21126;7388.407037;7423.229258;17682.7284;8780.750337;2991.889612;5080.210964;6451.429738;21328.4382;11651.55838
6096.808072;3321.510127;18535.55396;11295.90599;15382.44808;2446.98563;4253.158711;4921.644101;4440.006231;9208.9768;3985.669932;9204.135879;4992.536751;7119.379599;3791.381423;9561.929992;6486.353937;6006.3941;33104.20922;2546.300051;4827.286009;10758.10833;295.6743033;14646.37939;4878.741093;2811.157558;11210.97434;7131.12994;28054.39545;11709.70019;6983.469179;14679.6468;3279.393431;24706.41819;2392.319392;29139.68835;56898.25512;5540.733299;35082.51297;9068.637773;11480.326;9710.215484;14771.71554;6488.563782;13181.73055;4023.311583;9974.098135;24859.57873;339.5002448;15839.89257;6804.818332;2326.098321;9945.871809;17266.47126;5717.270856;26885.82362;24894.37305;26270.02122;2720.893541;7393.921828;7381.371777;17854.32895;8895.55602;2872.637787;5100.204731;6746.024749;21313.73977;11694.22211
6147.17313;3203.775673;18175.70257;11263.22508;15406.09764;2438.71085;4274.281363;5048.744693;4510.92629;9417.280912;3885.056576;9202.639162;4875.261331;7150.460273;3857.53472;9604.102347;6500.215899;6019.250046;33115.40078;2564.569367;4836.044269;10752.10991;295.7639447;14593.57375;4871.91294;2814.691181;11309.4443;7181.895709;27987.96226;11724.36455;7405.985252;14638.83645;3217.339366;24762.7237;2583.12217;29270.8307;56812.82075;5570.20847;35083.01899;9180.361267;11707.29653;9837.79837;14908.93757;6430.567416;13311.54988;4022.165204;10033.05519;24490.23375;354.8946961;15788.02462;6883.735365;2408.723483;9946.509369;17731.96701;5624.534789;26966.61683;24969.16739;26276.21765;2724.930546;7393.959232;7326.354808;18006.61286;9018.594173;2745.987896;5121.656387;7053.164661;21324.88609;11715.4229
6184;3100;17816;11256;15436;2432;4304;5168;4568;9624;3792;9200;4780;7168;3920;9640;6501;6020;33124;2580;4844;10720;296;14540;4860;2816;11384;7220;27960;11756;7912;14608;3164;24824;2796;29444;56744;5600;35130;9272;11916;9912;15040;6380;13380;4020;10152;24176;372;15732;6944;2480;9956;18144;5548;26974;24976;26292;2736;7388;7256;18132;9148;2612;5144;7372;21364;11712
6204.65764;3011.800662;17459.5872;11275.21411;15472.28094;2426.544665;4342.745131;5277.773347;4609.794725;9827.651556;3707.692281;9196.103713;4709.473596;7170.536505;3976.911954;9668.480609;6487.627322;6007.644758;33130.70286;2592.059852;4851.03257;10660.59541;296.3980743;14486.20789;4842.569412;2814.875702;11431.8738;7243.565093;27972.58849;11805.44229;8503.410651;14587.34104;3120.567709;24888.42818;3031.164178;29660.50741;56693.25118;5629.755107;35227.44881;9339.907674;12103.49089;9926.364104;15162.40953;6336.868277;13382.20338;4016.791794;10334.72956;23924.03145;390.8249806;15671.20968;6982.781645;2537.502043;9975.294172;18494.79222;5488.833151;26901.68588;24909.05031;26317.49577;2754.491988;7375.770832;7168.974373;18224.5023;9281.761405;2470.998912;5166.788942;7701.427563;21432.15594;11681.89828
6210.108756;2938.559435;17108.00489;11317.75576;15513.21333;2422.271998;4389.63811;5377.552428;4636.830554;10025.66887;3631.9636;9191.11861;4662.337739;7159.03002;4028.124002;9689.540669;6461.181834;5983.187237;33136.01065;2600.844669;4857.168283;10576.20919;296.8970055;14433.33783;4820.368595;2811.764514;11454.74686;7252.459707;28023.68828;11870.8268;9167.117511;14576.34959;3086.963644;24955.15292;3284.073712;29914.36115;56658.57586;5659.095858;35370.01824;9385.39988;12270.23809;9884.46037;15276.0486;6300.339588;13321.18789;4012.72298;10575.3449;23731.16884;411.1055384;15607.39167;7001.386437;2581.520302;10003.34897;18783.23887;5445.859589;26755.942;24774.12061;26352.72895;2779.64603;7357.982217;7067.326454;18284.50006;9417.277076;2324.368453;5190.053791;8039.329226;21526.23474;11627.48512
